"Year","AV","iteration_id"
2015,"0",9488
2012,"3",9491
2013,"2",9491
2014,"0",9491
2016,"4",9491
2017,"2",9491
2018,"2",9491
2011,"0",9493
2012,"0",9493
2013,"1",9493
2014,"3",9493
2015,"0",9493
2011,"1",9494
2012,"2",9494
2013,"0",9494
2014,"2",9494
2015,"0",9494
2009,"1",9496
2010,"0",9496
2011,"0",9496
2012,"3",9496
2013,"2",9496
2014,"1",9496
2015,"0",9496
2010,"1",9497
2012,"3",9497
2013,"1",9497
2015,"1",9497
2011,"0",9499
2012,"1",9499
2013,"7",9499
2015,"0",9499
2016,"6",9499
2017,"2",9499
2018,"2",9499
2011,"0",9500
2012,"1",9500
2013,"7",9500
2015,"0",9500
2016,"6",9500
2017,"2",9500
2018,"2",9500
2012,"3",9501
2013,"2",9501
2014,"3",9501
2015,"1",9501
2016,"2",9501
2017,"3",9501
2018,"0",9501
2019,"0",9501
2020,"0",9501
2011,"0",9504
2012,"2",9504
2013,"0",9504
2014,"0",9504
2015,"2",9504
2016,"3",9504
2011,"0",9506
2012,"0",9506
2013,"0",9506
2014,"0",9506
2015,"1",9506
2016,"1",9506
2011,"1",9508
2012,"0",9508
2013,"1",9508
2014,"2",9508
2015,"1",9508
2012,"0",9509
2013,"1",9509
2014,"1",9509
2016,"0",9509
2017,"0",9509
2018,"1",9509
2019,"0",9509
2012,"0",9510
2013,"3",9510
2014,"8",9510
2015,"6",9510
2016,"3",9510
2017,"4",9510
2012,"0",9511
2013,"2",9511
2014,"3",9511
2015,"3",9511
2016,"1",9511
2017,"1",9511
2012,"0",9512
2013,"3",9512
2014,"3",9512
2015,"1",9512
2016,"0",9512
2012,"2",9513
2013,"1",9513
2014,"1",9513
2015,"0",9513
2012,"1",9514
2013,"4",9514
2014,"4",9514
2015,"0",9514
2012,"0",9517
2013,"1",9517
2015,"0",9517
2016,"0",9517
2012,"3",9518
2013,"3",9518
2014,"1",9518
2015,"0",9518
2012,"1",9519
2013,"2",9519
2014,"0",9519
2015,"0",9519
2012,"5",9520
2013,"3",9520
2014,"4",9520
2015,"1",9520
2016,"3",9520
2017,"1",9520
2018,"0",9520
2019,"0",9520
2012,"0",9521
2013,"0",9521
2014,"3",9521
2015,"3",9521
2016,"2",9521
2017,"1",9521
2018,"7",9521
2019,"2",9521
2020,"6",9521
2012,"4",9522
2013,"2",9522
2014,"6",9522
2015,"0",9522
2012,"4",9523
2013,"2",9523
2014,"6",9523
2015,"0",9523
2012,"0",9524
2013,"1",9524
2014,"3",9524
2015,"1",9524
2016,"0",9524
2017,"3",9524
2018,"3",9524
2019,"4",9524
2020,"2",9524
2012,"2",9525
2013,"4",9525
2014,"4",9525
2015,"1",9525
2016,"2",9525
2012,"0",9527
2013,"0",9527
2014,"2",9527
2015,"0",9527
2016,"1",9527
2017,"0",9527
2012,"4",9528
2013,"2",9528
2014,"3",9528
2015,"7",9528
2012,"0",9529
2013,"1",9529
2014,"4",9529
2015,"0",9529
2012,"0",9530
2013,"1",9530
2014,"4",9530
2015,"0",9530
2012,"0",9531
2013,"1",9531
2014,"5",9531
2015,"3",9531
2016,"2",9531
2017,"3",9531
2018,"6",9531
2019,"2",9531
2020,"2",9531
2012,"3",9532
2013,"3",9532
2014,"3",9532
2015,"1",9532
2012,"0",9534
2015,"2",9534
2012,"0",9536
2013,"6",9536
2014,"0",9536
2015,"0",9536
2016,"3",9536
2012,"0",9537
2013,"1",9537
2014,"0",9537
2015,"1",9537
2016,"2",9537
2017,"5",9537
2018,"1",9537
2012,"0",9539
2013,"0",9539
2014,"2",9539
2015,"4",9539
2016,"12",9539
2017,"0",9539
2018,"1",9539
2012,"0",9540
2013,"0",9540
2014,"3",9540
2015,"1",9540
2016,"3",9540
2017,"1",9540
2018,"0",9540
2012,"1",9541
2013,"4",9541
2014,"3",9541
2015,"2",9541
2016,"6",9541
2017,"1",9541
2018,"0",9541
2013,"9",9543
2014,"6",9543
2015,"3",9543
2016,"9",9543
2017,"7",9543
2018,"6",9543
2019,"1",9543
2013,"1",9545
2014,"0",9545
2015,"1",9545
2012,"0",9546
2013,"1",9546
2014,"2",9546
2015,"0",9546
2014,"1",9547
2015,"1",9547
2016,"0",9547
2017,"1",9547
2012,"3",9549
2014,"1",9549
2015,"0",9549
2012,"0",9552
2014,"1",9552
2015,"4",9552
2016,"6",9552
2017,"5",9552
2018,"6",9552
2019,"1",9552
2020,"3",9552
2012,"0",9558
2013,"2",9558
2014,"1",9558
2015,"0",9558
2016,"0",9558
2012,"0",9560
2013,"0",9560
2014,"1",9560
2015,"3",9560
2016,"4",9560
2017,"0",9560
2018,"1",9560
2019,"1",9560
2012,"0",9563
2013,"4",9563
2014,"1",9563
2015,"2",9563
2016,"4",9563
2017,"14",9563
2018,"9",9563
2019,"4",9563
2020,"0",9563
2012,"0",9565
2014,"1",9565
2015,"3",9565
2016,"1",9565
2017,"1",9565
2018,"1",9565
2019,"0",9565
2020,"0",9565
2012,"0",9567
2013,"9",9567
2014,"7",9567
2015,"1",9567
2016,"6",9567
2017,"4",9567
2018,"3",9567
2019,"5",9567
2012,"0",9568
2013,"0",9568
2014,"0",9568
2015,"0",9568
2012,"0",9571
2013,"1",9571
2014,"2",9571
2015,"1",9571
2016,"1",9571
2017,"2",9571
2013,"0",9574
2014,"1",9574
2015,"4",9574
2016,"7",9574
2017,"1",9574
2018,"5",9574
2019,"1",9574
2020,"0",9574
2012,"0",9575
2013,"3",9575
2014,"2",9575
2015,"1",9575
2016,"0",9575
2013,"1",9576
2014,"1",9576
2015,"0",9576
2013,"1",9577
2014,"1",9577
2015,"0",9577
2012,"0",9578
2013,"0",9578
2016,"0",9578
2012,"3",9579
2013,"1",9579
2015,"1",9579
2016,"0",9579
2012,"2",9580
2013,"4",9580
2014,"4",9580
2015,"1",9580
2016,"2",9580
2012,"3",9584
2014,"1",9584
2015,"0",9584
2012,"0",9585
2013,"0",9585
2014,"5",9585
2015,"2",9585
2016,"1",9585
2012,"1",9587
2014,"0",9587
2015,"0",9587
2013,"1",9588
2014,"0",9588
2015,"1",9588
2016,"0",9588
2017,"1",9588
2018,"1",9588
2019,"1",9588
2020,"2",9588
2013,"1",9590
2014,"1",9590
2015,"2",9590
2016,"8",9590
2018,"0",9590
2013,"1",9592
2014,"1",9592
2015,"5",9592
2016,"4",9592
2017,"4",9592
2018,"2",9592
2019,"11",9592
2020,"8",9592
2013,"1",9593
2014,"0",9593
2015,"0",9593
2016,"0",9593
2017,"0",9593
2013,"1",9594
2014,"0",9594
2015,"0",9594
2013,"1",9595
2014,"0",9595
2015,"0",9595
2013,"0",9596
2015,"2",9596
2016,"5",9596
2017,"4",9596
2018,"0",9596
2013,"0",9597
2014,"2",9597
2015,"0",9597
2016,"0",9597
2014,"2",9598
2015,"0",9598
2016,"0",9598
2012,"0",9600
2013,"0",9600
2014,"0",9600
2016,"1",9600
2013,"4",9601
2014,"2",9601
2015,"1",9601
2013,"1",9602
2015,"1",9602
2016,"3",9602
2017,"2",9602
2018,"4",9602
2019,"3",9602
2020,"2",9602
2013,"0",9603
2015,"0",9603
2013,"1",9604
2014,"1",9604
2015,"1",9604
2016,"1",9604
2017,"3",9604
2018,"1",9604
2019,"0",9604
2013,"1",9605
2014,"6",9605
2015,"1",9605
2016,"5",9605
2017,"2",9605
2018,"4",9605
2019,"0",9605
2013,"1",9608
2014,"2",9608
2015,"1",9608
2016,"2",9608
2017,"1",9608
2018,"1",9608
2019,"1",9608
2020,"1",9608
2013,"0",9609
2014,"2",9609
2015,"4",9609
2016,"6",9609
2017,"3",9609
2018,"6",9609
2019,"6",9609
2020,"2",9609
2014,"1",9610
2015,"0",9610
2016,"4",9610
2017,"4",9610
2018,"3",9610
2019,"4",9610
2013,"1",9613
2014,"1",9613
2015,"1",9613
2016,"1",9613
2017,"2",9613
2018,"0",9613
2013,"1",9614
2014,"7",9614
2015,"7",9614
2016,"8",9614
2017,"7",9614
2018,"12",9614
2019,"7",9614
2020,"6",9614
2011,"1",9616
2012,"1",9616
2015,"6",9616
2016,"3",9616
2017,"12",9616
2018,"6",9616
2019,"3",9616
2020,"2",9616
2011,"1",9620
2012,"1",9620
2015,"0",9620
2011,"1",9621
2012,"1",9621
2015,"0",9621
2011,"0",9624
2012,"0",9624
2014,"2",9624
2015,"6",9624
2016,"2",9624
2017,"1",9624
2018,"0",9624
2012,"1",9625
2013,"0",9625
2015,"0",9625
2011,"0",9628
2012,"0",9628
2013,"0",9628
2014,"0",9628
2015,"0",9628
2011,"0",9629
2014,"1",9629
2015,"1",9629
2016,"0",9629
2017,"1",9629
2018,"1",9629
2013,"0",9631
2014,"0",9631
2015,"0",9631
2016,"1",9631
2011,"0",9632
2012,"0",9632
2013,"2",9632
2014,"2",9632
2015,"5",9632
2016,"2",9632
2012,"0",9633
2013,"1",9633
2014,"5",9633
2015,"4",9633
2016,"7",9633
2017,"6",9633
2018,"5",9633
2019,"0",9633
2020,"1",9633
2013,"1",9634
2014,"2",9634
2015,"0",9634
2012,"0",9635
2013,"0",9635
2014,"0",9635
2015,"1",9635
2016,"0",9635
2012,"1",9641
2013,"0",9641
2016,"0",9641
2017,"1",9641
2018,"0",9641
2012,"0",9642
2013,"2",9642
2014,"0",9642
2015,"1",9642
2016,"1",9642
2017,"3",9642
2018,"1",9642
2019,"2",9642
2012,"0",9643
2013,"1",9643
2015,"0",9643
2016,"0",9643
2006,"3",9644
2007,"12",9644
2008,"11",9644
2009,"9",9644
2010,"6",9644
2011,"10",9644
2013,"12",9644
2014,"6",9644
2015,"13",9644
2016,"5",9644
2017,"1",9644
2018,"1",9644
2015,"4",9646
2016,"1",9646
2017,"1",9646
2018,"0",9646
2019,"1",9646
2020,"2",9646
2015,"0",9647
2016,"3",9647
2017,"0",9647
2014,"0",9653
2015,"1",9653
2016,"4",9653
2017,"5",9653
2018,"1",9653
2012,"0",9661
2013,"3",9661
2016,"0",9661
2017,"0",9661
2013,"1",9662
2015,"6",9662
2016,"1",9662
2017,"1",9662
2012,"0",9665
2013,"0",9665
2014,"0",9665
2015,"0",9665
2016,"1",9665
2017,"0",9665
2012,"2",9666
2014,"0",9666
2015,"0",9666
2016,"1",9666
2017,"1",9666
2018,"3",9666
2019,"4",9666
2020,"5",9666
2015,"0",9671
2013,"0",9672
2015,"0",9672
2013,"0",9673
2015,"0",9673
2014,"0",9674
2015,"1",9674
2016,"1",9674
2017,"2",9674
2018,"2",9674
2019,"1",9674
2020,"0",9674
2014,"1",9677
2015,"1",9677
2013,"1",9681
2015,"1",9681
2015,"0",9683
2016,"1",9683
2014,"0",9684
2015,"1",9684
2016,"3",9684
2017,"1",9684
2015,"0",9685
2017,"1",9685
2014,"2",9688
2015,"2",9688
2016,"3",9688
2017,"1",9688
2013,"2",9692
2015,"0",9692
2013,"2",9693
2015,"0",9693
2013,"0",9695
2014,"0",9695
2015,"0",9695
2014,"0",9696
2015,"2",9696
2017,"0",9696
2014,"1",9697
2016,"0",9697
2014,"3",9699
2015,"1",9699
2016,"6",9699
2017,"1",9699
2014,"2",9700
2015,"5",9700
2016,"4",9700
2017,"4",9700
2018,"2",9700
2019,"3",9700
2020,"6",9700
2015,"2",9702
2016,"0",9702
2014,"0",9703
2015,"0",9703
2014,"0",9706
2016,"1",9706
2017,"0",9706
2015,"0",9707
2016,"1",9707
2017,"1",9707
2018,"1",9707
2014,"0",9708
2016,"0",9708
2014,"0",9709
2015,"1",9709
2016,"0",9709
2015,"0",9711
2014,"1",9712
2016,"0",9712
2017,"0",9712
2014,"1",9713
2016,"0",9713
2017,"0",9713
2015,"1",9715
2016,"1",9715
2018,"5",9715
2019,"3",9715
2020,"2",9715
2015,"0",9717
2014,"3",9719
2015,"5",9719
2016,"0",9719
2017,"0",9719
2018,"0",9719
2015,"0",9720
2015,"0",9728
2015,"0",9729
2015,"0",9731
2017,"0",9731
2015,"0",9733
2015,"0",9737
2015,"0",9738
2016,"0",9738
2017,"0",9738
2018,"0",9738
2015,"1",9740
2016,"1",9740
2017,"3",9740
2018,"8",9740
2019,"4",9740
2020,"2",9740
2015,"0",9741
2015,"0",9743
2016,"0",9743
2017,"4",9743
2018,"1",9743
2019,"0",9743
2015,"1",9749
2016,"1",9749
2017,"1",9749
2018,"2",9749
2015,"1",9754
2018,"2",9754
2019,"0",9754
2015,"1",9755
2018,"2",9755
2019,"0",9755
2013,"3",9756
2014,"2",9756
2015,"1",9756
2014,"1",9769
2015,"7",9769
2016,"2",9769
2017,"14",9769
2018,"10",9769
2019,"9",9769
2020,"7",9769
2012,"2",9772
2013,"7",9772
2014,"Missed season - Injured (ankle)",9772
2015,"8",9772
2016,"8",9772
2017,"10",9772
2018,"4",9772
2019,"6",9772
2020,"7",9772
2015,"3",9776
2016,"4",9776
2017,"9",9776
2018,"17",9776
2019,"12",9776
2015,"0",9781
2014,"0",9797
2015,"4",9797
2016,"6",9797
2017,"4",9797
2019,"4",9797
2020,"1",9797
2013,"13",9798
2014,"19",9798
2015,"6",9798
2016,"6",9798
2017,"8",9798
2018,"9",9798
2019,"8",9798
2020,"7",9798
2015,"0",9802
2017,"0",9802
2015,"7",9804
2016,"6",9804
2017,"6",9804
2018,"4",9804
2019,"6",9804
2020,"7",9804
2015,"1",9805
2016,"1",9805
2015,"0",9808
2015,"0",9809
2015,"0",9811
2016,"2",9811
2017,"0",9811
2014,"0",9819
2015,"1",9819
2016,"6",9819
2017,"1",9819
2019,"0",9819
2015,"0",9822
2015,"1",9832
2016,"1",9832
2017,"2",9832
2018,"2",9832
2019,"2",9832
2020,"0",9832
2015,"3",9836
2016,"3",9836
2017,"5",9836
2018,"0",9836
2019,"5",9836
2020,"3",9836
2015,"3",9852
2017,"0",9852
2015,"1",9854
2016,"0",9854
2015,"4",9869
2016,"3",9869
2017,"4",9869
2018,"4",9869
2019,"4",9869
2020,"0",9869
2012,"3",9874
2013,"0",9874
2014,"3",9874
2015,"0",9874
2015,"1",9877
2017,"2",9877
2018,"0",9877
2015,"1",9878
2016,"4",9878
2017,"2",9878
2018,"2",9878
2019,"1",9878
2020,"1",9878
2015,"0",9879
2016,"0",9879
2017,"0",9879
2012,"13",9881
2013,"15",9881
2014,"16",9881
2015,"4",9881
2016,"17",9881
2018,"16",9881
2011,"11",9882
2013,"5",9882
2014,"11",9882
2017,"12",9882
2018,"13",9882
2019,"11",9882
2011,"9",9884
2012,"8",9884
2013,"14",9884
2015,"10",9884
2017,"9",9884
2018,"7",9884
2019,"9",9884
2020,"1",9884
2011,"0",9885
2012,"1",9885
2013,"0",9885
2014,"0",9885
2015,"14",9885
2016,"15",9885
2017,"11",9885
2018,"2",9885
2019,"0",9885
2020,"1",9885
2011,"8",9886
2012,"8",9886
2013,"12",9886
2014,"6",9886
2015,"16",9886
2016,"7",9886
2017,"6",9886
2018,"1",9886
2012,"1",9887
2013,"4",9887
2014,"3",9887
2015,"9",9887
2016,"7",9887
2017,"11",9887
2018,"6",9887
2019,"0",9887
2020,"4",9887
2012,"2",9888
2013,"8",9888
2014,"6",9888
2015,"7",9888
2016,"13",9888
2017,"5",9888
2018,"5",9888
2019,"5",9888
2020,"6",9888
2012,"5",9889
2013,"0",9889
2014,"4",9889
2016,"5",9889
2017,"5",9889
2018,"6",9889
2019,"3",9889
2020,"2",9889
2012,"0",9890
2013,"0",9890
2014,"0",9890
2015,"5",9890
2016,"5",9890
2017,"2",9890
2018,"3",9890
2012,"13",9891
2014,"9",9891
2016,"10",9891
2017,"10",9891
2018,"9",9891
2019,"3",9891
2020,"8",9891
2008,"12",9892
2009,"13",9892
2010,"12",9892
2011,"12",9892
2012,"13",9892
2013,"8",9892
2014,"13",9892
2015,"5",9892
2016,"9",9892
2017,"9",9892
2018,"7",9892
2019,"5",9892
2020,"2",9892
2013,"2",9893
2014,"8",9893
2015,"8",9893
2016,"4",9893
2017,"5",9893
2018,"10",9893
2019,"10",9893
2020,"10",9893
2012,"5",9894
2013,"3",9894
2014,"6",9894
2015,"7",9894
2016,"2",9894
2017,"1",9894
2018,"1",9894
2013,"4",9895
2014,"3",9895
2016,"4",9895
2017,"6",9895
2018,"6",9895
2012,"6",9896
2013,"7",9896
2014,"7",9896
2015,"7",9896
2016,"6",9896
2017,"2",9896
2018,"7",9896
2019,"2",9896
2012,"7",9897
2013,"3",9897
2014,"8",9897
2015,"6",9897
2017,"10",9897
2018,"4",9897
2019,"1",9897
2020,"3",9897
2013,"9",9898
2014,"12",9898
2015,"10",9898
2017,"11",9898
2019,"11",9898
2013,"7",9899
2014,"6",9899
2015,"7",9899
2016,"3",9899
2018,"9",9899
2019,"7",9899
2020,"3",9899
2010,"4",9900
2011,"4",9900
2012,"10",9900
2013,"4",9900
2014,"8",9900
2015,"7",9900
2016,"6",9900
2017,"10",9900
2018,"8",9900
2019,"3",9900
2020,"3",9900
2012,"6",9901
2013,"3",9901
2014,"7",9901
2015,"7",9901
2016,"8",9901
2018,"11",9901
2019,"7",9901
2020,"6",9901
2012,"2",9902
2013,"7",9902
2014,"8",9902
2016,"12",9902
2018,"9",9902
2019,"8",9902
2020,"8",9902
2013,"2",9903
2014,"6",9903
2015,"5",9903
2016,"5",9903
2018,"9",9903
2019,"7",9903
2020,"4",9903
2013,"6",9904
2014,"8",9904
2015,"8",9904
2016,"6",9904
2017,"9",9904
2018,"13",9904
2019,"5",9904
2020,"11",9904
2013,"9",9905
2014,"9",9905
2015,"7",9905
2016,"16",9905
2017,"10",9905
2019,"13",9905
2012,"1",9906
2013,"2",9906
2014,"2",9906
2015,"1",9906
2016,"2",9906
2017,"8",9906
2018,"3",9906
2019,"3",9906
2020,"3",9906
2013,"0",9907
2014,"9",9907
2015,"9",9907
2017,"10",9907
2019,"13",9907
2013,"3",9908
2014,"3",9908
2015,"8",9908
2016,"6",9908
2017,"2",9908
2018,"4",9908
2020,"2",9908
2012,"0",9909
2013,"7",9909
2014,"7",9909
2015,"10",9909
2017,"7",9909
2018,"7",9909
2019,"7",9909
2020,"0",9909
2011,"7",9910
2012,"4",9910
2013,"8",9910
2014,"9",9910
2015,"12",9910
2016,"10",9910
2017,"8",9910
2018,"6",9910
2012,"5",9911
2013,"3",9911
2014,"8",9911
2015,"11",9911
2016,"13",9911
2017,"13",9911
2018,"5",9911
2019,"6",9911
2009,"5",9912
2010,"8",9912
2011,"6",9912
2012,"7",9912
2013,"9",9912
2014,"2",9912
2015,"8",9912
2016,"17",9912
2017,"14",9912
2018,"12",9912
2019,"8",9912
2020,"7",9912
2013,"10",9913
2014,"6",9913
2015,"5",9913
2016,"1",9913
2017,"11",9913
2018,"12",9913
2019,"10",9913
2020,"8",9913
2016,"5",9914
2017,"2",9914
2018,"10",9914
2019,"7",9914
2020,"6",9914
2013,"4",9915
2014,"5",9915
2015,"6",9915
2016,"7",9915
2017,"8",9915
2018,"9",9915
2019,"7",9915
2020,"2",9915
2010,"2",9916
2014,"Missed season - Injured (torn ACL and MCL)",9916
2016,"2",9916
2017,"7",9916
2013,"6",9917
2014,"4",9917
2015,"7",9917
2016,"4",9917
2017,"3",9917
2018,"2",9917
2019,"2",9917
2020,"0",9917
2000,"0",9918
2001,"12",9918
2002,"13",9918
2003,"11",9918
2004,"16",9918
2005,"15",9918
2006,"14",9918
2008,"0",9918
2009,"17",9918
2011,"20",9918
2012,"19",9918
2013,"13",9918
2014,"16",9918
2015,"18",9918
2016,"14",9918
2018,"15",9918
2019,"12",9918
2020,"15",9918
2014,"4",9919
2015,"8",9919
2016,"3",9919
2017,"4",9919
2018,"3",9919
2019,"3",9919
2012,"0",9920
2013,"5",9920
2014,"7",9920
2015,"6",9920
2016,"7",9920
2017,"11",9920
2018,"10",9920
2019,"10",9920
2013,"11",9921
2014,"11",9921
2015,"11",9921
2016,"3",9921
2017,"3",9921
2018,"3",9921
2019,"1",9921
2012,"2",9922
2013,"7",9922
2014,"Missed season - Injured (ankle)",9922
2015,"8",9922
2016,"8",9922
2017,"10",9922
2018,"4",9922
2019,"6",9922
2020,"7",9922
2009,"6",9923
2010,"3",9923
2011,"16",9923
2012,"6",9923
2013,"6",9923
2014,"5",9923
2015,"5",9923
2016,"5",9923
2017,"3",9923
2013,"2",9924
2014,"4",9924
2015,"6",9924
2016,"5",9924
2017,"6",9924
2018,"4",9924
2012,"3",9925
2013,"7",9925
2014,"6",9925
2015,"6",9925
2016,"6",9925
2017,"7",9925
2018,"4",9925
2019,"5",9925
2020,"1",9925
2012,"8",9926
2013,"5",9926
2014,"6",9926
2015,"7",9926
2016,"7",9926
2017,"5",9926
2018,"8",9926
2019,"7",9926
2020,"5",9926
2010,"9",9927
2011,"3",9927
2012,"9",9927
2013,"6",9927
2015,"9",9927
2016,"11",9927
2017,"1",9927
2018,"1",9927
2012,"2",9928
2013,"6",9928
2014,"7",9928
2015,"4",9928
2016,"6",9928
2017,"3",9928
2012,"2",9929
2013,"7",9929
2014,"8",9929
2015,"4",9929
2016,"6",9929
2017,"6",9929
2018,"7",9929
2019,"5",9929
2020,"6",9929
2012,"14",9930
2013,"3",9930
2014,"3",9930
2016,"4",9930
2017,"3",9930
2018,"5",9930
2009,"3",9931
2010,"13",9931
2011,"6",9931
2012,"5",9931
2013,"6",9931
2014,"6",9931
2015,"8",9931
2016,"7",9931
2017,"10",9931
2018,"7",9931
2019,"6",9931
2020,"6",9931
2012,"1",9932
2013,"7",9932
2014,"6",9932
2015,"6",9932
2016,"6",9932
2017,"7",9932
2018,"1",9932
2019,"7",9932
2020,"5",9932
2013,"3",9933
2014,"5",9933
2015,"4",9933
2016,"5",9933
2017,"2",9933
2018,"2",9933
2012,"5",9934
2013,"7",9934
2014,"7",9934
2015,"7",9934
2016,"6",9934
2017,"8",9934
2018,"7",9934
2019,"6",9934
2020,"8",9934
2010,"3",9935
2011,"2",9935
2012,"5",9935
2013,"7",9935
2014,"15",9935
2015,"8",9935
2016,"8",9935
2017,"4",9935
2018,"7",9935
2019,"9",9935
2020,"6",9935
2012,"7",9936
2013,"6",9936
2014,"6",9936
2015,"6",9936
2016,"10",9936
2017,"15",9936
2019,"14",9936
2020,"3",9936
2012,"2",9937
2013,"4",9937
2014,"8",9937
2015,"4",9937
2016,"7",9937
2017,"7",9937
2018,"7",9937
2019,"5",9937
2020,"1",9937
2012,"2",9938
2013,"8",9938
2014,"9",9938
2015,"8",9938
2017,"7",9938
2018,"8",9938
2019,"8",9938
2020,"5",9938
2011,"1",9939
2012,"2",9939
2013,"4",9939
2014,"3",9939
2015,"5",9939
2016,"13",9939
2017,"4",9939
2018,"7",9939
2019,"7",9939
2010,"5",9940
2011,"3",9940
2012,"1",9940
2013,"4",9940
2014,"5",9940
2015,"9",9940
2016,"4",9940
2017,"4",9940
2018,"3",9940
2006,"3",9941
2007,"12",9941
2008,"11",9941
2009,"9",9941
2010,"6",9941
2011,"10",9941
2013,"12",9941
2014,"6",9941
2015,"13",9941
2016,"5",9941
2017,"1",9941
2018,"1",9941
2013,"3",9942
2014,"5",9942
2015,"7",9942
2016,"11",9942
2017,"7",9942
2018,"8",9942
2015,"1",9943
2017,"0",9943
2018,"0",9943
2012,"0",9944
2013,"7",9944
2014,"7",9944
2015,"5",9944
2016,"6",9944
2017,"6",9944
2018,"2",9944
2020,"0",9944
2012,"4",9945
2013,"0",9945
2014,"3",9945
2015,"1",9945
2016,"4",9945
2017,"1",9945
2018,"0",9945
2013,"4",9946
2014,"2",9946
2015,"5",9946
2016,"5",9946
2017,"5",9946
2018,"6",9946
2019,"3",9946
2020,"5",9946
2010,"1",9947
2011,"6",9947
2012,"1",9947
2013,"3",9947
2014,"5",9947
2015,"6",9947
2016,"9",9947
2017,"6",9947
2018,"7",9947
2019,"1",9947
2012,"4",9948
2013,"7",9948
2014,"1",9948
2015,"5",9948
2016,"5",9948
2017,"5",9948
2018,"4",9948
2019,"0",9948
2012,"2",9949
2013,"9",9949
2014,"1",9949
2015,"8",9949
2016,"4",9949
2017,"7",9949
2018,"10",9949
2019,"5",9949
2020,"8",9949
2016,"-2",9950
2017,"15",9950
2018,"18",9950
2019,"12",9950
2020,"9",9950
2010,"0",9951
2011,"1",9951
2012,"8",9951
2013,"8",9951
2014,"7",9951
2015,"5",9951
2016,"6",9951
2017,"5",9951
2020,"0",9951
2016,"10",9952
2017,"13",9952
2018,"9",9952
2019,"12",9952
2020,"4",9952
2007,"1",9953
2008,"7",9953
2009,"6",9953
2010,"12",9953
2012,"12",9953
2013,"10",9953
2015,"5",9953
2016,"10",9953
2017,"8",9953
2018,"8",9953
2019,"6",9953
2012,"2",9954
2013,"5",9954
2014,"11",9954
2015,"7",9954
2016,"7",9954
2017,"7",9954
2018,"8",9954
2020,"0",9954
2016,"5",9955
2017,"12",9955
2018,"3",9955
2019,"12",9955
2020,"9",9955
2011,"7",9956
2012,"6",9956
2013,"12",9956
2015,"6",9956
2016,"12",9956
2017,"7",9956
2012,"4",9958
2013,"11",9958
2014,"5",9958
2015,"3",9958
2016,"1",9958
2017,"2",9958
2018,"4",9958
2019,"2",9958
2020,"3",9958
2004,"8",9959
2005,"16",9959
2006,"14",9959
2007,"14",9959
2008,"2",9959
2009,"10",9959
2010,"11",9959
2011,"8",9959
2012,"11",9959
2013,"11",9959
2014,"4",9959
2015,"16",9959
2016,"12",9959
2017,"5",9959
2001,"1",9960
2002,"10",9960
2003,"6",9960
2004,"17",9960
2005,"15",9960
2007,"14",9960
2008,"17",9960
2009,"16",9960
2010,"14",9960
2011,"20",9960
2012,"15",9960
2013,"18",9960
2014,"16",9960
2015,"14",9960
2016,"16",9960
2017,"17",9960
2018,"16",9960
2019,"11",9960
2020,"9",9960
2012,"3",9961
2013,"2",9961
2014,"2",9961
2015,"7",9961
2016,"6",9961
2017,"6",9961
2018,"2",9961
2019,"0",9961
2016,"7",9962
2018,"11",9962
2019,"9",9962
2012,"2",9963
2013,"1",9963
2014,"1",9963
2015,"2",9963
2016,"4",9963
2017,"2",9963
2009,"6",9964
2010,"0",9964
2011,"5",9964
2013,"9",9964
2014,"4",9964
2015,"10",9964
2016,"9",9964
2017,"9",9964
2018,"13",9964
2011,"1",9965
2012,"1",9965
2013,"7",9965
2014,"7",9965
2015,"7",9965
2016,"7",9965
2017,"5",9965
2018,"2",9965
2009,"8",9967
2010,"8",9967
2011,"7",9967
2012,"7",9967
2013,"7",9967
2014,"4",9967
2015,"7",9967
2016,"1",9967
2008,"2",9968
2009,"11",9968
2010,"9",9968
2011,"11",9968
2012,"12",9968
2013,"14",9968
2014,"15",9968
2015,"12",9968
2016,"7",9968
2017,"5",9968
2018,"0",9968
2006,"9",9969
2007,"9",9969
2008,"6",9969
2009,"7",9969
2010,"9",9969
2011,"11",9969
2012,"7",9969
2013,"13",9969
2014,"12",9969
2015,"9",9969
2016,"3",9969
2017,"0",9969
2005,"7",9970
2006,"6",9970
2007,"9",9970
2008,"5",9970
2009,"3",9970
2010,"9",9970
2012,"8",9970
2013,"11",9970
2014,"1",9970
2015,"13",9970
2016,"8",9970
2017,"6",9970
2018,"1",9970
2010,"0",9971
2011,"0",9971
2012,"0",9971
2013,"1",9971
2014,"1",9971
2015,"0",9971
2016,"0",9971
2017,"0",9971
2018,"2",9971
2019,"1",9971
2020,"1",9971
2016,"5",9972
2017,"8",9972
2018,"8",9972
2020,"3",9972
2013,"1",9973
2014,"1",9973
2015,"3",9973
2016,"6",9973
2017,"5",9973
2018,"5",9973
2019,"5",9973
2020,"1",9973
2012,"0",9974
2013,"4",9974
2014,"2",9974
2015,"3",9974
2016,"3",9974
2012,"2",9975
2013,"-2",9975
2014,"4",9975
2015,"12",9975
2016,"15",9975
2017,"12",9975
2018,"12",9975
2019,"14",9975
2020,"14",9975
2013,"1",9976
2014,"0",9976
2015,"2",9976
2016,"3",9976
2017,"2",9976
2018,"5",9976
2019,"2",9976
